Consumer.No,Status,Name,Mobile,State,City,Discom,Sub_Division,SubStation,Address,Latitude/Longitude,New_Mtr.No,Agency,Field_Engg.,Field_User,Install_Date,Mtr_Make,Mtr_Type,Mtr_Model,BodySeal.No,TerminalSeal.No,ModemSeal.No,Box_Seal.No,Sim.No,Sim_IMEI.No,Initial_Reading,Closing_Reading,Final Reading-KWH,Final Reading-KVAH,Final Reading-KVA,Final Reading-KW,LTCTRatio,Sealed,GPSSignal,SIMPID,CM_NewMtrMF,con_mail,ins_remark,OLDMtrNo,OldMtrMake,Mtr.Location,Mtr.Feasibility,Exception,MeterStatus,CertifyPageNo,VerifiedMobile No.
8065520000,L&T,BIMLA,9255992344,Pun,Amsar,PCL,SDO21312,1146,SOM PARKASH Karnal HR IND,29.6654237/76.9948413,GP4458123,SDO21312,SDO21312,XYZ,01-Apr-19,123,1-Phase,SKM-145,L6119060/G1244003,6131932,L6119056,G1244004/,#89910100009009948955,#863709024147300,0,0,14828,,0,0.28,1,1,,0,1,@,,223432,123,Out,,,,0,9255992344
9964520000,L&T,BIRKHA RAM,8053333467,Pun,Amsar,PCL,SDO21312,1146,RULIA RAM H.N 1246 S EC. 4 Karnal HR IND,29.6689409/76.9950872,GP4454691,SDO21312,SDO21312,XYZ,01-Apr-19,123,1-Phase,SKM-145,L6094933,5130768,L6094870/g1244046,g1244043/,#89910100009009948294,#863709024262349,0,0,7000,,0,0.28,1,1,,0,1,@,OK,6483059,123,,,,,0,8053333467
1695220000,L&T,SMT.SKUNTLA MUNJAL,9466364747,Pun,Amsar,PCL,SDO21312,1146,"W/O VED PARKASH #772/4-5,G.F. Karnal HR IND",29.6653696/76.9950082,GP4456634,SDO21312,SDO21312,XYZ,01-Apr-19,123,1-Phase,SKM-145,L6117842,6139652,L6117860/g1244067,g1244048/,#89910100009009949409,#863709024274856,0,0,16919,,0,0.28,1,1,,0,1,@,,518413,123,Out,,,,0,9466364747
9903220000,L&T,VIJAY MEHTA,9416337195,Pun,Amsar,PCL,SDO21312,1146,H NO 1215/4 UE KNL Karnal HR IND,29.665467/76.9948902,GP4458124,SDO21312,SDO21312,XYZ,01-Apr-19,123,1-Phase,SKM-145,L6119746/G1244001,6138783,L6119001,G1244002/,#89910100009009948971,#863709024275705,0,0,3201,,0,0.28,1,1,,0,1,@,OK,965092,123,Out,,,,0,9416337195
35520000,L&T,SATISH SACHDEVA,9896007172,Pun,Amsar,PCL,SDO21312,1146,MURLI DHAR H NO 1140 Karnal HR IND,29.6654893/76.9952378,GP4456818,SDO21312,SDO21312,XYZ,01-Apr-19,123,1-Phase,SKM-145,L6120574/G1244020,6130298,L6120414,G1244021/,#89910100009009948195,#863709024242325,0,0,1503,,0,0,1,1,,0,1,@,,6487720,123,,,,,0,9896007172
8770520000,L&T,VEENA,9.20E+11,Pun,Amsar,PCL,SDO21312,1141,"OM PARKASH HN.1098,SEC 4 Karnal HR IND",29.6653608/76.9959457,GP4454597,SDO21312,SDO21312,XYZ,01-Apr-19,123,1-Phase,SKM-145,L6094391/G1244084,6139159,L6094825,G1244085/,#89910100009009948260,#863709024360564,0,0,2284,,0,0,1,1,,0,1,gmail.com,,6096901,123,Out,,,,0,9.20E+11
9592936387,L&T,DEEPAK.S/O.DHARM PAL,8930106544,Pun,Amsar,PCL,SDO21312,1146,H.N.1240..L.I.G SEC.4. KARNAL Karnal HR-132001 IND,29.6684081/76.996887,GP4457902,SDO21312,SDO21312,XYZ,01-Apr-19,123,1-Phase,SKM-145,L6118133/g1244031,g6130624,L6119179/,g1244041/,#89910100009009948872,#863709022818696,0,0,815,,0,28,1,1,,0,1,@,,72772476,123,Out,,,,0,8930106544
8828406382,MI Hold By L&T,jyoti sharma w/o rajesh sharma,9017406486,Pun,Amsar,PCL,SDO21312,1146,"1067 SEC-4, HBC KARNAL HR-132001 IND",29.6681221/76.9940073,GP4457515,SDO21312,SDO21312,XYZ,01-Apr-19,123,1-Phase,SKM-145,L6119984G1244071,6138768,L6120033,G1244671/,#89910100009009949318,#863709024396501,0,0,2465,,0,0.24,1,1,,0,1,@,New Meter Photo,8202994,123,Out,,,,0,9017406486
8268420000,MI Hold By L&T,MONIKA BHATIA,9812200593,Pun,Amsar,PCL,SDO21312,1146,#1074/4 KARNAL Karnal HR IND,29.6653608/76.9959457,GP4458082,SDO21312,SDO21312,XYZ,01-Apr-19,123,1-Phase,SKM-145,L6119184/G1244079,6131866,L6118062,G1244080/,#89910100009009952197,#863709023122601,0,0,9791,,0,0,1,1,,0,1,gmail.com,OMR,11739083,123,Out,,,,0,9812200593
5450220000,MI Hold By L&T,PARVEEN KUMAR,8053290375,Pun,Amsar,PCL,SDO21312,1146,MADAN GUPTA HNO 1103 Karnal HR IND,29.66573181780449/76.99600524490393,GP4458131,SDO21312,SDO21312,XYZ,01-Apr-19,123,1-Phase,SKM-145,G1244690 / L6119350,6131979,L6117588,G1244693/,#89910100009009952148,#863709024279574,0,0,8805,,0,0,1,1,,0,1,@,OMR,5641626,123,Out,,,,0,8053290375
8506220000,MI Hold By L&T,SURINDER KUMAR,9034590000,Pun,Amsar,PCL,SDO21312,1146,S/O SHYAM LAL H.NO-1065 SEC-4 KARNAL HR IND,25.80425774573627/69.8311323300004,GP4457518,SDO21312,SDO21312,XYZ,01-Apr-19,123,1-Phase,SKM-145,L6120106G1244075,6130206,L6120596,G1244669/,#89910100009009949292,#863709024379630,0,0,9091,,0,0,1,1,,0,1,gmail.com,new meter photo,6483186,123,Out,,,,0,9034590000
68420000,MI Hold By L&T,MEERA DEVI,9996634839,Pun,Amsar,PCL,SDO21312,1146,S N PARSAD 1048 Karnal HR IND,29.6657424/76.9959589,GP4458130,SDO21312,SDO21312,XYZ,01-Apr-19,123,1-Phase,SKM-145,E1244691L6094091,6131963,L6118880,G1244694/,#89910100009009952155,#863709024311781,0,0,6458,,0,0,1,1,,0,1,@,New Meter Photo,6483168,123,Out,,,,0,9996634839
7949020000,MI Hold By L&T,PARMINDER JIT,9412727370,Pun,Amsar,PCL,SDO21312,1146,S/O HARPAL SINGH HNO 1064 Karnal HR IND,29.6681221/76.9940073,GP4457519,SDO21312,SDO21312,XYZ,01-Apr-19,123,1-Phase,SKM-145,L6120204G1244072,6132406,L6120282,G1244667/,#89910100009009949342,#863709024178248,0,0,7208,,0,0,1,1,,0,1,gmail.com,new meter photo,DO168771,123,Out,,,,0,9412727370
6755520000,MI Hold By L&T,RAJ KANWAL,9896737342,Pun,Amsar,PCL,SDO21312,1146,JAI KUMAR H.N 1244 S EC. 4 Karnal HR IND,29.6656387/76.9949874,GP4458122,SDO21312,SDO21312,XYZ,01-Apr-19,123,1-Phase,SKM-145,L6094218/g1244039,6130757,L6118983,g1244040/,#89910100009009948864,#863709024288930,0,0,3479,,0,28,1,1,,0,1,@,new meter photo,6838076,123,Out,,,,0,9896737342
4774520000,MI Hold By L&T,RAM PARKASH,9255289272,Pun,Amsar,PCL,SDO21312,1146,1147 SEC 45 MIG KNL Karnal HR IND,29.6655767/76.9954171,GP4456637,SDO21312,SDO21312,XYZ,01-Apr-19,123,1-Phase,SKM-145,L6117910/G1244017,6130354,L6117851,G1244018/,#89910100009009948203,#89910100009009948203,0,4129,4129,,0,0,1,1,,0,1,@,Sim IMEI No,995848,123,Out,YES,,,0,9255289272
9658420000,L&T,RAMESH KUMAR,9812899668,Pun,Amsar,PCL,SDO21312,1146,PRABHU DAYAL H.N 124 1 SEC. 4 Karnal HR IND,29.6656588/76.9949591,GP4457900,SDO21312,SDO21312,XYZ,01-Apr-19,123,1-Phase,SKM-145,L6118682/G1244033,6130321,L6122361,G1244034/,#89910100009009952031,#863709022758546,0,4151,4151,,0,0,1,1,,0,1,@,,6352731,123,Out,YES,,,0,9812899668
9366220000,L&T,SUDESH,9813983573,Pun,Amsar,PCL,SDO21312,1146,AMAR NATH #189/4-II Karnal HR IND,29.6655553/76.996226,GP4458200,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6403393G1244637,6138566,L6403578,G1244638/,#89910100009009948583,#863709023442694,0,0,3333,,0,0,1,1,,0,1,@,,6483172,123,,,,,0,9813983573
6887910000,L&T,REKHA KHARBANDA,9416174556,Pun,Amsar,PCL,SDO21312,1146,H NO 514 F Karnal HR IND,29.66497/76.9979156,GP4458279,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6403300/G1244289,6139933,L6403363,G1244278/,#89910100009010171712,#863709024258685,0,0,24306,,0,0.28,1,1,,0,1,123@gmail.com,,446795,123,Out,,,,0,9416174556
5463368840,L&T,ANURADHA RANI,9813082041,Pun,Amsar,PCL,SDO21312,1146,500 S.F TYPE 1 SECTOR 4 Sector-4 KARNAL Karnal HR-132001 IND,29.663593/76.9967712,GP4458277,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6403209/G1244291,6138551,L6403508,G1244254/,#89910100009010176323,#863709023582762,0,0,2495,,0,1.9,1,1,,0,1,123@gmail.com,,8242644,123,Out,,,,0,9813082041
787910000,L&T,ROSHAN LAL,9050822696,Pun,Amsar,PCL,SDO21312,1146,"502/4,F.F.,H.B. KNL Karnal HR IND",29.66382/76.9968454,GP4458276,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6403140/G1244279,6132009,L6403188,G1244256/,#89910100009010171670,#863709024249197,0,0,9239,,0,0,1,1,,0,1,gmail.com,,494512,123,Out,,,,0,9050822696
525520000,L&T,CHAND VASHISHTH,9416861016,Pun,Amsar,PCL,SDO21312,1146,"513/4,F.F.,H.B. KNL Karnal HR IND",29.6646291/76.9978685,GP4454919,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6121454/G1244288,6138058,L6121491,G1244277/,#89910100009010171845,#863709024262133,0,0,360,,0,0,1,1,,0,1,gmail.com,,456598,123,Out,,,,0,9416861016
9425520000,L&T,VINEET AGGARWAL,9355980545,Pun,Amsar,PCL,SDO21312,1146,"513/4,I TYPE,G.F. Karnal HR IND",29.6647932/76.9980018,GP4454918,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6094427/1244287,6138059,L6121305,G1244276/,#89910100009010171837,#863709024303366,0,0,1699,,0,0.84,1,1,,0,1,gmail.com,,8056065,123,Out,,,,0,9355980545
7748420000,L&T,PRABHA RANI,9729702698,Pun,Amsar,PCL,SDO21312,1146,"500/4,F.F.,H.B. KNL Karnal HR IND",29.6634761/76.9967198,GP4456465,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6117140/G1244292,6130955,L6117389,G1244252/,#89910100009010176372,#863709024254155,0,0,19757,,0,2.94,1,1,,0,1,123@gmail.com,,816903,123,Out,,,,0,9729702698
2795220000,L&T,SUSHIL BHATLA,9.20E+11,Pun,Amsar,PCL,SDO21312,1146,#501/4 F.F. HBC KNL Karnal HR IND,29.6634761/76.9967198,GP4456466,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6117635/G1244293,6139698,L6117137,G1244251/,#89910100009010176349,#863709024323570,0,0,23664,,0,1.22,1,1,,0,1,123@gmail.com,,686673,123,Out,,,,0,9.20E+11
6374520000,L&T,BALBIR SINGH,9416469873,Pun,Amsar,PCL,SDO21312,1146,#607/4 LIG KARNAL Karnal HR IND,29.6650503/76.9971845,GP4454916,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6094417/G1244218,6139599,L6081873,G1244255/,#89910100009010171829,#863709024225759,0,0,5882,,0,0.42,1,1,,0,1,123@gmail.com,,XA543527,123,Out,,,,0,9416469873
4295220000,L&T,SMT.ANU DUBEY,9729085003,Pun,Amsar,PCL,SDO21312,1146,"500 C/4,TYPE I H.B.,KNL Karnal HR IND",29.6636675/76.9967167,GP4454925,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6121337/G1244290,6138069,L6121277,G1244253/,#89910100009010176315,#863709024203517,0,0,16502,,0,0.14,1,1,,0,1,123@gmail.com,,290254,123,Out,,,,0,9729085003
674520000,L&T,ANIL KUMAR,9729583774,Pun,Amsar,PCL,SDO21312,1146,S/O GURU DUTT HNO 12 78 4/5 Karnal HR IND,29.6661075/76.99547,GP4457556,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6119951/G1244441,6130924,L6119972,G1244442/,#89910100009009948625,#89910100009009948625,0,0,7446,,0,0.28,1,1,,0,1,@,OK,D0132077,123,,,,,0,9729583774
4108910000,L&T,RAJ SINGH,9466704001,Pun,Amsar,PCL,SDO21312,1146,CHANDER BHAN H.N 109 5 SEC. 4 Karnal HR IND,29.6654078/76.9960342,GP4454751,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6094780G1244680,6138666,L6095251,G1244666/,#89910100009009948609,#863709024313621,0,0,4300,,0,0,1,1,,0,1,@,,6487558,123,Out,,,,0,9466704001
3108910000,L&T,SMT.PUSHPA RANI,9813545060,Pun,Amsar,PCL,SDO21312,1146,"W/O JAGDEEP #1093/4-5,MIG Karnal HR IND",29.665376/76.9960381,GP4458198,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6403595G1244682,6138587,L6287934,G1244665/,#89910100009009948591,#863709022897740,0,0,4985,,0,0,1,1,,0,1,@,,6489596,123,Out,,,,0,9813545060
3413220000,L&T,SURENDER PAL,9996644936,Pun,Amsar,PCL,SDO21312,1146,H.NO.1053 MIG SEC 4- HNO.1053 Karnal HR IND,29.66551959/76.99617377,GP4458237,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6403487/G1244646,6217222,L6403533,G1244647/,#89910100009009948138,#863709023152376,0,0,4623,,0,0,1,1,,0,1,@,,6097112,123,Out,,,,0,9996644936
5865520000,L&T,RAJESH KUMAR,9034194042,Pun,Amsar,PCL,SDO21312,1146,S/O K A TIWARI HNO 1 108 MIG 4/5 Karnal HR IND,29.6654853/76.9961428,GP4458234,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6403251/G1244642,6217205,L6403187,G1244641/,#89910100009009948179,#863709023106315,0,0,8886,,0,0,1,1,,0,1,@,,DO196729,123,Out,,,,0,9034194042
6135520000,L&T,ROHINI DEVI,9991543128,Pun,Amsar,PCL,SDO21312,1146,#1176/4 LIG KNL Karnal HR IND,29.666148/76.9959091,GP4457826,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6119497/g124407,6131600,L6119792,g1244404/,#89910100009009948278,#863709023053681,0,0,3460,,0,0,1,1,,0,1,@,,,123,Out,,,,0,9991543128
7513220000,L&T,RAGHUBIR SARAN,9255224139,Pun,Amsar,PCL,SDO21312,1146,HNO.1081 SEC 45 Karnal HR IND,29.6651749/76.9960908,GP4458201,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,l6403637G1244686,621693,l6403437,G1244661/,#89910100009009948617,#863709024211536,0,0,9418,,0,0,1,1,,0,1,@,,6484576,123,Out,,,,0,9255224139
4313220000,L&T,SURENDER PAL,9896384208,Pun,Amsar,PCL,SDO21312,1146,H.N 1052 SEC. 4 Karnal HR IND,29.6656692/76.9979669,GP4458236,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6403586/G1244640,6136282,L6403523,G1244639/,#89910100009009948146,#863709023633409,0,0,6939,,0,0,1,1,,0,1,@,,6097311,123,Out,,,,0,9896384208
7108910000,L&T,KANTA DEVI,9416841745,Pun,Amsar,PCL,SDO21312,1146,PHOOL SINGH #1106/4-5 Karnal HR IND,29.6655175/76.9961509,GP4458239,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6403212G1244648,6217245,L64032292,G12445649/,#89910100009009948575,#863709023394267,0,0,21752,,0,1.74,1,1,,0,1,@,,11738427,123,Out,,,,0,9416841745
3450220000,L&T,SMT.NEERAJ W/O RAVINDER SINGH,9896499203,Pun,Amsar,PCL,SDO21312,1146,H.NO. 1091 SEC. 4 Karnal HR IND,29.6652558/76.9962583,GP4458173,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L5342113G1244684,6139963,L5342443,G1344664/,#89910100009009948369,#863709022149829,0,0,4744,,0,0,1,1,,0,1,@,,994140,123,Out,,,,0,9896499203
1068420000,L&T,PREM KUMAR,9.20E+11,Pun,Amsar,PCL,SDO21312,1146,S/O MALIK RAM H.NO - 1051 SECT 4/5 Karnal HR IND,29.6655238/76.9962683,GP4458202,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6403262G1244635,6136257,L6403181,G1244636/,#89910100009009948856,#863709022759700,0,0,4429,,0,0,1,1,,0,1,@,,6483173,123,Out,,,,0,9.20E+11
2450220000,L&T,ANANDKUMAR,9050058158,Pun,Amsar,PCL,SDO21312,1146,#1089/4MIG KNL Karnal HR IND,29.6652601/76.9961717,GP4458169,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L5342607G1244685,613998,L5645619,G1244663/,#89910100009009948344,#863709022936191,0,0,4518,,0,0,1,1,,0,1,@,OK,6484574,123,Out,,,,0,9050058158
6997910000,L&T,SUSHIL KUMAR,9.20E+11,Pun,Amsar,PCL,SDO21312,1146,BHIM S HNO 1050 MIG Karnal HR IND,29.6655156/76.9962166,GP4458235,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6403407G1444650,6132061,L6403438,G1244651/,#89910100009009948153,#863709022885083,0,0,0,,0,0,1,1,,0,1,@,,6483178,123,Out,,,,0,9.20E+11
2034774181,L&T,PREM KAUR,9138616374,Pun,Amsar,PCL,SDO21312,1146,1105 SEC 4 KARNAL Karnal HR-132001 IND,29.6656095/76.9962993,GP4458199,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,l6403425/G1244646,6139953,l6403470,G1244645/,#89910100009009948013,#863709023112628,0,0,5637,,0,0,1,1,,0,1,@,,37494707,123,Out,,,,0,9138616374
7609910000,L&T,CHANDER MOHAN,9050653197,Pun,Amsar,PCL,SDO21312,1146,"1085/4,MIG,H.B. KNL Karnal HR IND",29.6651612/76.9960025,GP4458203,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6403440G1244681,6138542,L6403579,G1244660/,#89910100009009949250,#863709023385315,0,0,12498,,0,0,1,1,,0,1,@,OK,6099356,123,Out,,,,0,9050653197
8597910000,L&T,SUKHDEV SINGH,8699558603,Pun,Amsar,PCL,SDO21312,1146,H NO 1236/4 LIG KNL Karnal HR IND,29.6658836/76.9950401,GP4458140,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6063541/G1244459,6132040,L6118234,G1244460/,#89910100009009948708,#863709024178719,0,0,4068,,0,0.28,1,1,,0,1,@,,6515594,123,Out,,,,0,8699558603
1258420000,L&T,SHWETS JUNEJYE,9034503408,Pun,Amsar,PCL,SDO21312,1146,BHART 1304/SEC-4 KARNAL Karnal HR IND,29.6663336/76.9958066,GP4458191,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6403328/G1244601,6138192,L6403653,G1244604/,#89910100009009948914,#863709022925012,0,0,1508,,0,0,1,1,,0,1,gmail.com,,5641359,123,Out,,,,0,9034503408
7985220000,L&T,SANDEEP DEWAN,9813444794,Pun,Amsar,PCL,SDO21312,1146,S/O J.K DEWAN 1282 S EC 4 KNL Karnal HR IND,29.6660661/76.9954802,GP4457559,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6117646/G1244443,6138707,L6119919,G1244444/,#89910100009009948559,#863709024229348,0,0,5367,,0,0.28,1,1,,0,1,@,OK,6096993,123,Out,,,,0,9813444794
6106220000,L&T,RAJENDER,9195000013,Pun,Amsar,PCL,SDO21312,1146,#1225/4 LIG H.B C. Karnal HR IND,29.6659674/76.9952137,GP4457736,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6119398,6132131,L6119735/g1244432,g1244425/,#89910100009009948740,#863709024207443,0,0,574,,0,28,1,1,,0,1,@,,38822133,123,Out,,,,0,9195000013
4626020000,L&T,ASHA DEVI,9812678616,Pun,Amsar,PCL,SDO21312,1146,PAWAN KANT H.N 1190 Karnal HR IND,29.6660041/76.9954355,GP4457739,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6119468,6131517,L6119856/g1244419,g1244418/,#89910100009009948120,#863709024191266,0,0,1070,,0,28,1,1,,0,1,@,,6483267,123,Out,,,,0,9812678616
358420000,L&T,NATHI LAL,9671113377,Pun,Amsar,PCL,SDO21312,1146,H.NO. 1291 Karnal HR IND,29.6663463/76.9956261,GP4457831,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6119278,6131872,L6119325/g1244411,g1244412/,#89910100009009948799,#863709023053541,0,0,5567,,0,0,1,1,,0,1,@,,6484841,123,Out,,,,0,9671113377
8587910000,L&T,PRITHVI CHAND,9729846250,Pun,Amsar,PCL,SDO21312,1146,NATHA RAM H NO 1303 Karnal HR IND,29.6668063/76.9950872,GP4458187,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6403326/G1244607,6132039,L6403111,G1244603/,#89910100009009948401,#863709024846125,0,0,12793,,0,0,1,1,,0,1,gmail.com,,552046,123,Out,,,,0,9729846250
1558420000,L&T,BUTA SINGH,9812671150,Pun,Amsar,PCL,SDO21312,1146,#1172/4 Karnal HR IND,29.6663752/76.9958666,GP4457489,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6120362/g1244406,6131346,L6120267,g1244408/,#89910100009009948815,#863709024274757,0,0,10668,,0,0,1,1,,0,1,@,,377655,123,Out,,,,0,9812671150
9426020000,L&T,MOTI RAM,8813996165,Pun,Amsar,PCL,SDO21312,1146,CHANDAN LAL 115 SECT Karnal HR IND,18.124119/83.3851154,GP4454748,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6094811/G1244621,6138792,L6095316,G1244625/,#89910100009009947700,#863709024330997,0,0,10679,,0,0,1,1,,0,1,gmail.com,,5464989,123,Out,,,,0,8813996165
9125520000,L&T,BALWAN SINGH,9253138081,Pun,Amsar,PCL,SDO21312,1146,HNO.1283 SEC.4 Karnal HR IND,29.666183/76.9956009,GP4454933,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6121728/G1244435,6137304,L6121298,G1244436/,#89910100009009948336,#863709024261986,0,0,5525,,0,0.28,1,1,,0,1,@,,6484845,123,Out,,,,0,9253138081
1074520000,L&T,SARWAN KUMAR,8950634227,Pun,Amsar,PCL,SDO21312,1146,RAM SAROOP # 1276 S EC-4 Karnal HR IND,29.6662217/76.995498,GP4457560,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6093686/G1244449,6131864,L6120802,G1244450/,#89910100009009948542,#863709024281653,0,0,4230,,0,0.28,1,1,,0,1,@,OK,6483055,123,Out,,,,0,8950634227
3626020000,L&T,SUSHIL KUMAR,9255160001,Pun,Amsar,PCL,SDO21312,1146,S/O DHARAM PAL HNO.1 188 SEC 45 Karnal HR IND,29.6662388/76.9957573,GP4457737,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,l6119584/g1244422,6131813,l6941157,g1244421/,#89910100009009948781,#863709024186548,0,0,6009,,0,0,1,1,,0,1,@,,6483054,123,Out,,,,0,9255160001
4225520000,L&T,VIRENDER KUMAR,9813136332,Pun,Amsar,PCL,SDO21312,1146,S/O MOHAN LAL HNO.13 11 SEC 45 Karnal HR IND,29.6662562/76.9957302,GP4457487,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6120113/g1244403,6137623,L6120102,g1244473/,#89910100009009948831,#863709024291462,0,0,5140,,0,0,1,1,,0,1,@,,6489336,123,Out,,,,0,9813136332
5564044562,L&T,RAJWINDER KAUR,9466523787,Pun,Amsar,PCL,SDO21312,1146,1232 SEC 4 L.I.G KARNAL Karnal HR-132001 IND,29.6660175/76.9954163,GP4457899,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,l6118532,6130148,L6118415/g1244431,g1244424/,#89910100009009948773,#863709024336788,0,0,1106,,0,0,1,1,,0,1,@,,37494720,123,Out,,,,0,9466523787
4135520000,L&T,SMT.BRAOHMA DEVI,9896750883,Pun,Amsar,PCL,SDO21312,1146,"SHAM SUNDER,H.N.1170 LIG,SEC.4,KNL Karnal HR IND",29.6663105/76.9957779,GP4457486,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6120083,6136208,L6120024/g1244405,g1244402/,#89910100009009949037,#863709024270318,0,0,3627,,0,0,1,1,,0,1,@,,11738309,123,Out,,,,0,9896750883
4055520000,L&T,RITU SETH,8168800387,Pun,Amsar,PCL,SDO21312,1146,#1305/4-5 LIG U.E. Karnal HR IND,29.6658463/76.9961671,GP4458188,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6403560/G1244608,6138527,L6403417,G1244602/,#89910100009009948393,#863709023101993,0,0,18012,,0,0,1,1,,0,1,gmail.com,,655614,123,Out,,,,0,8168800387
8426020000,L&T,ASHOK KUMAR,9896071301,Pun,Amsar,PCL,SDO21312,1146,BHALU RAM 1150 LIG Karnal HR IND,29.665677/76.9953364,GP4457830,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6117562/G1244463,6130228,L6119645,G1244464/,#89910100009009948666,#863709022840666,0,0,1045,,0,0.28,1,1,,0,1,@,,6487875,123,Out,,,,0,9896071301
1803220000,L&T,ATAM PARKASH,9896967233,Pun,Amsar,PCL,SDO21312,1146,"1151/4,LIG,H.B Karnal HR IND",29.6655131/76.9951786,GP4458138,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6120095/G1244467,6131412,L6118326,G1244468/,#89910100009009948682,#863709024244412,0,0,3503,,0,0.28,1,1,,0,1,@,,6487871,123,Out,,,,0,9896967233
7497910000,L&T,SH. DARSHAN KUMAR,9.19E+11,Pun,Amsar,PCL,SDO21312,1146,KHILLU RAM H.NO 1201 LIG SEC4 KNL Karnal HR IND,29.6655334/76.99518,GP4457829,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6119787/G1244469,6131582,L6118992,G1244470/,#89910100009009948690,#863709022731840,0,0,6147,,0,0.28,1,1,,0,1,@,OK,5643019,123,Out,,,,0,9.19E+11
1174520000,L&T,DRYODHAN GIRI,9896352935,Pun,Amsar,PCL,SDO21312,1146,RAM MILAN GIRI H.N 1 308 SEC 4 Karnal HR IND,29.6658463/76.9961671,GP4458186,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6403284/G1244605,6138683,L6403429,G1244610/,#89910100009009948054,#863709022491643,0,0,21491,,0,0,1,1,,0,1,gmail.com,OK,6484827,123,Out,,,,0,9896352935
9095220000,L&T,DHARMO DEVI,8059637545,Pun,Amsar,PCL,SDO21312,1146,W/O JASWANT RAI HNO. 1301 Karnal HR IND,29.666167258770102/76.99566531926394,GP4458190,SDO21312,SDO21312,XYZ,02-Apr-19,123,1-Phase,SKM-145,L6403412/G1244606,6138569,L6403645,G1244609/,#89910100009009948385,#863709022599312,0,0,12453,,0,0,1,1,,0,1,gmail.com,,6484833,123,Out,,,,0,8059637545
